PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
1626145,Tyus,Jones,Tyus Jones,"Jones, Tyus",T. Jones,tyus-jones,1996-05-10T00:00:00,Duke,USA,Duke/USA,6-1,196.0,9,21.0,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,tyus_jones,2015,2024,Y,Y,Y,2015,1,24,N
1627884,Derrick,Jones Jr.,Derrick Jones Jr.,"Jones Jr., Derrick",D. Jones Jr.,derrick-jones-jr,1997-02-15T00:00:00,UNLV,USA,UNLV/USA,6-6,210.0,8,55.0,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,derrick_jones_jr,2016,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
201599,DeAndre,Jordan,DeAndre Jordan,"Jordan, DeAndre",D. Jordan,deandre-jordan,1988-07-21T00:00:00,Texas A&M,USA,Texas A&M/USA,6-11,265.0,16,6.0,Center,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,deandre_jordan,2008,2024,N,Y,Y,2008,2,35,N
202709,Cory,Joseph,Cory Joseph,"Joseph, Cory",C. Joseph,cory-joseph,1991-08-20T00:00:00,Texas,Canada,Texas/Canada,6-2,200.0,13,10.0,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,cory_joseph,2011,2024,Y,Y,Y,2011,1,29,N
1631107,Nikola,Jović,Nikola Jović,"Jović, Nikola",N. Jović,nikola-jović,2003-06-09T00:00:00,Mega Basket,Serbia,Mega Basket/Serbia,6-10,205.0,2,5.0,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,nikola_jovic,2022,2024,Y,Y,Y,2022,1,27,N
1630548,Johnny,Juzang,Johnny Juzang,"Juzang, Johnny",J. Juzang,johnny-juzang,2001-03-17T00:00:00,UCLA,USA,UCLA/USA,6-5,226.0,2,33.0,Guard,Active,Y,1610612762,Jazz,UTA,jazz,Utah,johnny_juzang,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642530,Yuki,Kawamura,Yuki Kawamura,"Kawamura, Yuki",Y. Kawamura,yuki-kawamura,2001-05-02T00:00:00,,Japan,,5-8,159.0,0,17.0,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,yuki_kawamura,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628379,Luke,Kennard,Luke Kennard,"Kennard, Luke",L. Kennard,luke-kennard,1996-06-24T00:00:00,Duke,USA,Duke/USA,6-5,206.0,7,10.0,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,luke_kennard,2017,2024,Y,Y,Y,2017,1,12,N
1631117,Walker,Kessler,Walker Kessler,"Kessler, Walker",W. Kessler,walker-kessler,2001-07-26T00:00:00,Auburn,USA,Auburn/USA,7-0,245.0,2,24.0,Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,walker_kessler,2022,2024,N,Y,Y,2022,1,22,N
1630557,Corey,Kispert,Corey Kispert,"Kispert, Corey",C. Kispert,corey-kispert,1999-03-03T00:00:00,Gonzaga,USA,Gonzaga/USA,6-6,224.0,3,24.0,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,corey_kispert,2021,2024,N,Y,Y,2021,1,15,N
1628467,Maxi,Kleber,Maxi Kleber,"Kleber, Maxi",M. Kleber,maxi-kleber,1992-01-29T00:00:00,Bayern Munich,Germany,Bayern Munich/Germany,6-10,240.0,7,14.0,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,maxi_kleber,2017,2024,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1641752,Bobi,Klintman,Bobi Klintman,"Klintman, Bobi",B. Klintman,bobi-klintman,2003-03-06T00:00:00,Cairns,Sweden,Cairns/Sweden,6-9,225.0,0,34.0,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,bobi_klintman,2024,2024,Y,Y,Y,2024,2,37,N
1642261,Dalton,Knecht,Dalton Knecht,"Knecht, Dalton",D. Knecht,dalton-knecht,2001-04-19T00:00:00,Tennessee,USA,Tennessee/USA,6-6,215.0,0,4.0,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,dalton_knecht,2024,2024,N,Y,Y,2024,1,17,N
1642278,Tyler,Kolek,Tyler Kolek,"Kolek, Tyler",T. Kolek,tyler-kolek,2001-03-27T00:00:00,Marquette,USA,Marquette/USA,6-3,195.0,0,13.0,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,tyler_kolek,2024,2024,Y,Y,Y,2024,2,34,N
1631132,Christian,Koloko,Christian Koloko,"Koloko, Christian",C. Koloko,christian-koloko,2000-06-20T00:00:00,Arizona,Cameroon,Arizona/Cameroon,7-0,225.0,1,10.0,Center,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,christian_koloko,2022,2024,Y,Y,Y,2022,2,33,N
1629723,John,Konchar,John Konchar,"Konchar, John",J. Konchar,john-konchar,1996-03-22T00:00:00,Indiana-Purdue Fort Wayne,USA,Indiana-Purdue Fort Wayne/USA,6-5,210.0,5,46.0,Guard,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,john_konchar,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628436,Luke,Kornet,Luke Kornet,"Kornet, Luke",L. Kornet,luke-kornet,1995-07-15T00:00:00,Vanderbilt,USA,Vanderbilt/USA,7-1,250.0,7,40.0,Center-Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,luke_kornet,2017,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630249,Vít,Krejčí,Vít Krejčí,"Krejčí, Vít",V. Krejčí,vít-krejčí,2000-06-19T00:00:00,Zaragoza,Czech Republic,Zaragoza/Czech Republic,6-8,195.0,3,27.0,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,vit_krejci,2021,2024,Y,Y,Y,2020,2,37,N
1630228,Jonathan,Kuminga,Jonathan Kuminga,"Kuminga, Jonathan",J. Kuminga,jonathan-kuminga,2002-10-06T00:00:00,NBA G League Ignite,DRC,NBA G League Ignite/DRC,6-7,225.0,3,0.0,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,jonathan_kuminga,2021,2024,Y,Y,Y,2021,1,7,N
1628398,Kyle,Kuzma,Kyle Kuzma,"Kuzma, Kyle",K. Kuzma,kyle-kuzma,1995-07-24T00:00:00,Utah,USA,Utah/USA,6-9,221.0,7,18.0,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,kyle_kuzma,2017,2024,N,Y,Y,2017,1,27,N
1631222,Jake,LaRavia,Jake LaRavia,"LaRavia, Jake",J. LaRavia,jake-laravia,2001-11-03T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,235.0,2,33.0,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,jake_laravia,2022,2024,Y,Y,Y,2022,1,19,N
203897,Zach,LaVine,Zach LaVine,"LaVine, Zach",Z. LaVine,zach-lavine,1995-03-10T00:00:00,UCLA,USA,UCLA/USA,6-5,200.0,10,8.0,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,zach_lavine,2014,2024,N,Y,Y,2014,1,13,N
1629111,Jock,Landale,Jock Landale,"Landale, Jock",J. Landale,jock-landale,1995-10-25T00:00:00,St. Mary's,Australia,St. Mary's/Australia,6-11,255.0,3,2.0,Center,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jock_landale,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641796,Pelle,Larsson,Pelle Larsson,"Larsson, Pelle",P. Larsson,pelle-larsson,2001-02-23T00:00:00,Arizona,Sweden,Arizona/Sweden,6-5,215.0,0,9.0,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,pelle_larsson,2024,2024,Y,Y,Y,2024,2,44,N
1630639,A.J.,Lawson,A.J. Lawson,"Lawson, A.J.",A. Lawson,aj-lawson,2000-07-15T00:00:00,South Carolina,Canada,South Carolina/Canada,6-6,179.0,2,0.0,Guard,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,aj_lawson,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1627747,Caris,LeVert,Caris LeVert,"LeVert, Caris",C. LeVert,caris-levert,1994-08-25T00:00:00,Michigan,USA,Michigan/USA,6-6,205.0,8,3.0,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,caris_levert,2016,2024,N,Y,Y,2016,1,20,N
1627814,Damion,Lee,Damion Lee,"Lee, Damion",D. Lee,damion-lee,1992-10-21T00:00:00,Drexel,USA,Drexel/USA,6-6,210.0,6,10.0,Guard-Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,damion_lee,2017,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203458,Alex,Len,Alex Len,"Len, Alex",A. Len,alex-len,1993-06-16T00:00:00,Maryland,Ukraine,Maryland/Ukraine,7-0,250.0,11,25.0,Center,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,alex_len,2013,2024,N,Y,Y,2013,1,5,N
202695,Kawhi,Leonard,Kawhi Leonard,"Leonard, Kawhi",K. Leonard,kawhi-leonard,1991-06-29T00:00:00,San Diego State,USA,San Diego State/USA,6-7,225.0,12,2.0,Forward,Active,Y,1610612746,Clippers,LAC,clippers,LA,kawhi_leonard,2011,2024,N,Y,Y,2011,1,15,Y
1642502,Malevy,Leons,Malevy Leons,"Leons, Malevy",M. Leons,malevy-leons,1999-09-23T00:00:00,Bradley,Netherlands,Bradley/Netherlands,6-9,210.0,0,,Forward,Inactive,Y,0,,,,,malevy_leons,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641721,Maxwell,Lewis,Maxwell Lewis,"Lewis, Maxwell",M. Lewis,maxwell-lewis,2002-07-27T00:00:00,Pepperdine,USA,Pepperdine/USA,6-7,215.0,1,27.0,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,maxwell_lewis,2023,2024,Y,Y,Y,2023,2,40,N
1630604,E.J.,Liddell,E.J. Liddell,"Liddell, E.J.",E. Liddell,ej-liddell,2000-12-18T00:00:00,Ohio State,USA,Ohio State/USA,6-6,240.0,1,32.0,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,ej_liddell,2022,2024,Y,Y,Y,2022,2,41,N
203081,Damian,Lillard,Damian Lillard,"Lillard, Damian",D. Lillard,damian-lillard,1990-07-15T00:00:00,Weber State,USA,Weber State/USA,6-2,195.0,12,0.0,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,damian_lillard,2012,2024,N,Y,Y,2012,1,6,Y
1641726,Dereck,Lively II,Dereck Lively II,"Lively II, Dereck",D. Lively II,dereck-lively-ii,2004-02-12T00:00:00,Duke,USA,Duke/USA,7-1,230.0,1,2.0,Center,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,dereck_lively_ii,2023,2024,N,Y,Y,2023,1,12,N
1641753,Chris,Livingston,Chris Livingston,"Livingston, Chris",C. Livingston,chris-livingston,2003-10-15T00:00:00,Kentucky,USA,Kentucky/USA,6-6,220.0,1,7.0,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,chris_livingston,2023,2024,Y,Y,Y,2023,2,58,N
1626172,Kevon,Looney,Kevon Looney,"Looney, Kevon",K. Looney,kevon-looney,1996-02-06T00:00:00,UCLA,USA,UCLA/USA,6-9,222.0,9,5.0,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,kevon_looney,2015,2024,Y,Y,Y,2015,1,30,N
201572,Brook,Lopez,Brook Lopez,"Lopez, Brook",B. Lopez,brook-lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-1,282.0,16,11.0,Center,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,brook_lopez,2008,2024,N,Y,Y,2008,1,10,N
201567,Kevin,Love,Kevin Love,"Love, Kevin",K. Love,kevin-love,1988-09-07T00:00:00,UCLA,USA,UCLA/USA,6-8,251.0,16,42.0,Forward-Center,Active,Y,1610612748,Heat,MIA,heat,Miami,kevin_love,2008,2024,N,Y,Y,2008,1,5,N
200768,Kyle,Lowry,Kyle Lowry,"Lowry, Kyle",K. Lowry,kyle-lowry,1986-03-25T00:00:00,Villanova,USA,Villanova/USA,6-0,196.0,18,7.0,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,kyle_lowry,2006,2024,N,Y,Y,2006,1,24,N
1626168,Trey,Lyles,Trey Lyles,"Lyles, Trey",T. Lyles,trey-lyles,1995-11-05T00:00:00,Kentucky,Canada,Kentucky/Canada,6-9,234.0,9,41.0,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,trey_lyles,2015,2024,N,Y,Y,2015,1,12,N
1630572,Sandro,Mamukelashvili,Sandro Mamukelashvili,"Mamukelashvili, Sandro",S. Mamukelashvili,sandro-mamukelashvili,1999-05-23T00:00:00,Seton Hall,Georgia,Seton Hall/Georgia,6-9,240.0,3,54.0,Forward-Center,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,sandro_mamukelashvili,2021,2024,Y,Y,Y,2021,2,54,N
1629611,Terance,Mann,Terance Mann,"Mann, Terance",T. Mann,terance-mann,1996-10-18T00:00:00,Florida State,USA,Florida State/USA,6-5,215.0,5,14.0,Guard-Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,terance_mann,2019,2024,Y,Y,Y,2019,2,48,N
1630544,Tre,Mann,Tre Mann,"Mann, Tre",T. Mann,tre-mann,2001-02-03T00:00:00,Florida,USA,Florida/USA,6-3,178.0,3,23.0,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,tre_mann,2021,2024,Y,Y,Y,2021,1,18,N
1628374,Lauri,Markkanen,Lauri Markkanen,"Markkanen, Lauri",L. Markkanen,lauri-markkanen,1997-05-22T00:00:00,Arizona,Finland,Arizona/Finland,7-0,240.0,7,23.0,Forward-Center,Active,Y,1610612762,Jazz,UTA,jazz,Utah,lauri_markkanen,2017,2024,N,Y,Y,2017,1,7,N
1630230,Naji,Marshall,Naji Marshall,"Marshall, Naji",N. Marshall,naji-marshall,1998-01-24T00:00:00,Xavier,USA,Xavier/USA,6-6,220.0,4,13.0,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,naji_marshall,2020,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628997,Caleb,Martin,Caleb Martin,"Martin, Caleb",C. Martin,caleb-martin,1995-09-28T00:00:00,Nevada,USA,Nevada/USA,6-5,205.0,5,16.0,Forward,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,caleb_martin,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1628998,Cody,Martin,Cody Martin,"Martin, Cody",C. Martin,cody-martin,1995-09-28T00:00:00,Nevada,USA,Nevada/USA,6-6,205.0,5,17.0,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,cody_martin,2019,2024,Y,Y,Y,2019,2,36,N
1641798,Jaylen,Martin,Jaylen Martin,"Martin, Jaylen",J. Martin,jaylen-martin,2004-01-28T00:00:00,Overtime Elite,USA,Overtime Elite/USA,6-6,216.0,0,4.0,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,jaylen_martin,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1630231,KJ,Martin,KJ Martin,"Martin, KJ",K. Martin,kj-martin,2001-01-06T00:00:00,IMG Academy (FL),USA,IMG Academy (FL)/USA,6-6,215.0,4,99.0,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,kenyon_martin_jr,2020,2024,Y,Y,Y,2020,2,52,N
1631213,Tyrese,Martin,Tyrese Martin,"Martin, Tyrese",T. Martin,tyrese-martin,1999-03-07T00:00:00,Connecticut,USA,Connecticut/USA,6-6,215.0,1,13.0,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,tyrese_martin,2022,2024,Y,Y,Y,2022,2,51,N
1629726,Garrison,Mathews,Garrison Mathews,"Mathews, Garrison",G. Mathews,garrison-mathews,1996-10-24T00:00:00,Lipscomb,USA,Lipscomb/USA,6-6,215.0,5,24.0,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,garrison_mathews,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631097,Bennedict,Mathurin,Bennedict Mathurin,"Mathurin, Bennedict",B. Mathurin,bennedict-mathurin,2002-06-19T00:00:00,Arizona,Canada,Arizona/Canada,6-5,210.0,2,0.0,Guard-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,bennedict_mathurin,2022,2024,N,Y,Y,2022,1,6,N
1631255,Karlo,Matković,Karlo Matković,"Matković, Karlo",K. Matković,karlo-matković,2001-03-30T00:00:00,Mega Basket,Bosnia and Herzegovina,Mega Basket/Bosnia and Herzegovina,6-10,231.0,0,17.0,Forward-Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,karlo_matkovic,2024,2024,Y,Y,Y,2022,2,52,N
1630178,Tyrese,Maxey,Tyrese Maxey,"Maxey, Tyrese",T. Maxey,tyrese-maxey,2000-11-04T00:00:00,Kentucky,USA,Kentucky/USA,6-2,200.0,4,0.0,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,tyrese_maxey,2020,2024,N,Y,Y,2020,1,21,N
1630540,Miles,McBride,Miles McBride,"McBride, Miles",M. McBride,miles-mcbride,2000-09-08T00:00:00,West Virginia,USA,West Virginia/USA,6-1,195.0,3,2.0,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,miles_mcbride,2021,2024,Y,Y,Y,2021,2,36,N
1642272,Jared,McCain,Jared McCain,"McCain, Jared",J. McCain,jared-mccain,2004-02-20T00:00:00,Duke,USA,Duke/USA,6-3,195.0,0,20.0,Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,tmp_jared_mccain,2024,2024,N,Y,Y,2024,1,16,N
1630644,Mac,McClung,Mac McClung,"McClung, Mac",M. McClung,mac-mcclung,1999-01-06T00:00:00,Texas Tech,USA,Texas Tech/USA,6-2,185.0,2,8.0,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,mac_mcclung,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203468,CJ,McCollum,CJ McCollum,"McCollum, CJ",C. McCollum,cj-mccollum,1991-09-19T00:00:00,Lehigh,USA,Lehigh/USA,6-3,190.0,11,3.0,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,cj_mccollum,2013,2024,Y,Y,Y,2013,1,10,N
204456,T.J.,McConnell,T.J. McConnell,"McConnell, T.J.",T. McConnell,tj-mcconnell,1992-03-25T00:00:00,Arizona,USA,Arizona/USA,6-1,190.0,9,9.0,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,t.j._mcconnell,2015,2024,N,Y,Y,2015,0,,N
1641755,Kevin,McCullar Jr.,Kevin McCullar Jr.,"McCullar Jr., Kevin",K. McCullar Jr.,kevin-mccullar-jr,2001-03-15T00:00:00,Kansas,USA,Kansas/USA,6-6,210.0,0,9.0,Guard,Active,N,1610612752,Knicks,NYK,knicks,New York,kevin_mccullar_jr,2024,2024,Y,N,N,2024,2,56,N
1630183,Jaden,McDaniels,Jaden McDaniels,"McDaniels, Jaden",J. McDaniels,jaden-mcdaniels,2000-09-29T00:00:00,Washington,USA,Washington/USA,6-9,185.0,4,3.0,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jaden_mcdaniels,2020,2024,N,Y,Y,2020,1,28,N
203926,Doug,McDermott,Doug McDermott,"McDermott, Doug",D. McDermott,doug-mcdermott,1992-01-03T00:00:00,Creighton,USA,Creighton/USA,6-6,225.0,10,7.0,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,doug_mcdermott,2014,2024,N,Y,Y,2014,1,11,N
1631121,Bryce,McGowens,Bryce McGowens,"McGowens, Bryce",B. McGowens,bryce-mcgowens,2002-11-08T00:00:00,Nebraska,USA,Nebraska/USA,6-6,190.0,2,11.0,Guard,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,bryce_mcgowens,2022,2024,Y,Y,Y,2022,2,40,N
1629162,Jordan,McLaughlin,Jordan McLaughlin,"McLaughlin, Jordan",J. McLaughlin,jordan-mclaughlin,1996-04-09T00:00:00,Southern California,USA,Southern California/USA,6-0,185.0,5,11.0,Guard,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,jordan_mclaughlin,2019,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629098,Jack,McVeigh,Jack McVeigh,"McVeigh, Jack",J. McVeigh,jack-mcveigh,1996-06-27T00:00:00,Nebraska-Lincoln,Australia,Nebraska-Lincoln/Australia,6-8,215.0,0,58.0,Guard-Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,jack_mcveigh,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1629001,De'Anthony,Melton,De'Anthony Melton,"Melton, De'Anthony",D. Melton,deanthony-melton,1998-05-28T00:00:00,Southern California,USA,Southern California/USA,6-3,200.0,6,14.0,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,deanthony_melton,2018,2024,Y,Y,Y,2018,2,46,N
1630241,Sam,Merrill,Sam Merrill,"Merrill, Sam",S. Merrill,sam-merrill,1996-05-15T00:00:00,Utah State,USA,Utah State/USA,6-4,205.0,4,5.0,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,sam_merrill,2020,2024,Y,Y,Y,2020,2,60,N
203995,Vasilije,Micić,Vasilije Micić,"Micić, Vasilije",V. Micić,vasilije-micić,1994-01-13T00:00:00,Serbia,Serbia,Serbia/Serbia,6-3,188.0,1,18.0,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,vasilije_micic,2023,2024,N,Y,Y,2014,2,52,N
203114,Khris,Middleton,Khris Middleton,"Middleton, Khris",K. Middleton,khris-middleton,1991-08-12T00:00:00,Texas A&M,USA,Texas A&M/USA,6-7,222.0,12,32.0,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,khris_middleton,2012,2024,Y,Y,Y,2012,2,39,N
1641706,Brandon,Miller,Brandon Miller,"Miller, Brandon",B. Miller,brandon-miller,2002-11-22T00:00:00,Alabama,USA,Alabama/USA,6-7,200.0,1,24.0,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,brandon_miller,2023,2024,N,Y,Y,2023,1,2,N
1641801,Emanuel,Miller,Emanuel Miller,"Miller, Emanuel",E. Miller,emanuel-miller,2000-06-19T00:00:00,TCU,Canada,TCU/Canada,6-7,215.0,0,20.0,Forward,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,emanuel_miller,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1641757,Jordan,Miller,Jordan Miller,"Miller, Jordan",J. Miller,jordan-miller,2000-01-23T00:00:00,Miami,USA,Miami/USA,6-5,194.0,1,11.0,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,jordan_miller,2023,2024,Y,Y,Y,2023,2,48,N
1631159,Leonard,Miller,Leonard Miller,"Miller, Leonard",L. Miller,leonard-miller,2003-11-26T00:00:00,NBA G League Ignite,Canada,NBA G League Ignite/Canada,6-10,220.0,1,33.0,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,leonard_miller,2022,2024,Y,Y,Y,2023,2,33,N
201988,Patty,Mills,Patty Mills,"Mills, Patty",P. Mills,patty-mills,1988-08-11T00:00:00,St. Mary's,Australia,St. Mary's/Australia,6-2,180.0,15,88.0,Guard,Active,Y,1610612746,Clippers,LAC,clippers,LA,patty_mills,2009,2024,Y,Y,Y,2009,2,55,N
1629003,Shake,Milton,Shake Milton,"Milton, Shake",S. Milton,shake-milton,1996-09-26T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-5,205.0,6,20.0,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,shake_milton,2018,2024,Y,Y,Y,2018,2,54,N
1631303,Justin,Minaya,Justin Minaya,"Minaya, Justin",J. Minaya,justin-minaya,1999-03-26T00:00:00,Providence,USA,Providence/USA,6-5,205.0,2,10.0,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,justin_minaya,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1642434,Riley,Minix,Riley Minix,"Minix, Riley",R. Minix,riley-minix,2000-09-22T00:00:00,Morehead State,USA,Morehead State/USA,6-7,230.0,0,27.0,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,riley_minix,2024,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1631169,Josh,Minott,Josh Minott,"Minott, Josh",J. Minott,josh-minott,2002-11-25T00:00:00,Memphis,USA,Memphis/USA,6-8,205.0,2,8.0,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,josh_minott,2022,2024,Y,Y,Y,2022,2,45,N
1642274,Yves,Missi,Yves Missi,"Missi, Yves",Y. Missi,yves-missi,2004-05-14T00:00:00,Baylor,Cameroon,Baylor/Cameroon,6-11,235.0,0,21.0,Center,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,tmp_yves_missi,2024,2024,N,Y,Y,2024,1,21,N
1642349,Ajay,Mitchell,Ajay Mitchell,"Mitchell, Ajay",A. Mitchell,ajay-mitchell,2002-06-25T00:00:00,California-Santa Barbara,Belgium,California-Santa Barbara/Belgium,6-5,190.0,0,25.0,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,ajay_mitchell,2024,2024,N,Y,Y,2024,2,38,N
1630558,Davion,Mitchell,Davion Mitchell,"Mitchell, Davion",D. Mitchell,davion-mitchell,1998-09-05T00:00:00,Baylor,USA,Baylor/USA,6-0,202.0,3,45.0,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,davion_mitchell,2021,2024,N,Y,Y,2021,1,9,N
1628378,Donovan,Mitchell,Donovan Mitchell,"Mitchell, Donovan",D. Mitchell,donovan-mitchell,1996-09-07T00:00:00,Louisville,USA,Louisville/USA,6-3,215.0,7,45.0,Guard,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,donovan_mitchell,2017,2024,N,Y,Y,2017,1,13,N
1630596,Evan,Mobley,Evan Mobley,"Mobley, Evan",E. Mobley,evan-mobley,2001-06-18T00:00:00,Southern California,USA,Southern California/USA,6-11,215.0,3,4.0,Center,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,evan_mobley,2021,2024,N,Y,Y,2021,1,3,N
1642367,Jonathan,Mogbo,Jonathan Mogbo,"Mogbo, Jonathan",J. Mogbo,jonathan-mogbo,2001-10-29T00:00:00,San Francisco,USA,San Francisco/USA,6-9,225.0,0,2.0,Forward,Active,Y,1610612761,Raptors,TOR,raptors,Toronto,jonathan_mogbo,2024,2024,Y,Y,Y,2024,2,31,N
